txn_id,txn_date,period,service_period,account_code,account_name,account_type,counterparty_type,counterparty_id,counterparty_name,counterparty_raw,product_id,product_name,quantity,unit_price,amount,currency,fx_rate,amount_usd,invoice_id,txn_kind,memo,segment,region,industry,plan_tier,contract_type
T0000048,2023-01-16,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00023,Sable Analytics GmbH,Sable Analytics GmbH,API,Overage,677.0,0.02,13.54,USD,1.0,13.54,INV-202301-00023,usage,Metered API overage,SMB,NA,Fintech,Business,monthly
T0000162,2023-01-16,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00152,Lumen Solutions Ltd,Lumen Solutions Ltd,API,Overage,3896.0,0.02,77.92,USD,1.0,77.92,INV-202301-00152,usage,Metered API overage,Mid-Market,APAC,Gaming,Pro,annual
T0000198,2023-01-16,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00195,Granite Data PLC,Granite Data PLC,API,Overage,10263.0,0.02,220.46,EUR,1.0741,205.25,INV-202301-00195,usage,Metered API overage,Mid-Market,EMEA,Logistics,Starter,monthly
T0000205,2023-01-16,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00203,Cardinal Robotics PLC,Cardinal Robotics PLC,API,Overage,123.0,0.02,2.45,USD,1.0,2.45,INV-202301-00203,usage,Metered API overage,SMB,NA,Logistics,Starter,monthly
T0000260,2023-01-16,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00283,North Analytics Co,North Analytics Co,API,Overage,754.0,0.02,16.2,EUR,1.0741,15.09,INV-202301-00283,usage,Metered API overage,SMB,EMEA,Logistics,Pro,monthly
T0000263,2023-01-16,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00288,Juniper Robotics Ltd,Juniper Robotics Ltd,API,Overage,30748.0,0.02,614.95,USD,1.0,614.95,INV-202301-00288,usage,Metered API overage,Mid-Market,NA,Energy,Pro,annual
T0000281,2023-01-16,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00304,Vertex Data GmbH,Vertex Data GmbH,API,Overage,532.0,0.02,10.65,USD,1.0,10.65,INV-202301-00304,usage,Metered API overage,SMB,APAC,Fintech,Pro,monthly
T0000450,2023-01-16,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00468,Rowan Logic LLC,Rowan Logic LLC,API,Overage,8643.0,0.02,185.67,EUR,1.0741,172.86,INV-202301-00468,usage,Metered API overage,Mid-Market,EMEA,Logistics,Business,annual
T0000519,2023-01-16,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00556,Umbra Labs Ltd,Umbra Labs Ltd,API,Overage,997.0,0.02,19.93,USD,1.0,19.93,INV-202301-00556,usage,Metered API overage,SMB,NA,Logistics,Starter,monthly
E0000044,2023-01-17,2023-01,2023-01,6050,Travel & Events,opex,vendor,CARD-MARR,Marriott Hotels,MARRIOTT INTL 4471,CardSpend,Corporate card,1.0,307.64,-307.64,USD,1.0,-307.64,CARD-202301,card_spend,Corporate card — Marriott Hotels,,,,,
E0000059,2023-01-17,2023-01,2023-01,6020,Software & Tools,opex,vendor,CARD-APPL,Apple Store,APPLE.COM/BILL,CardSpend,Corporate card,1.0,665.76,-665.76,USD,1.0,-665.76,CARD-202301,card_spend,Corporate card — Apple Store,,,,,
E0000096,2023-01-17,2023-01,2023-01,6020,Software & Tools,opex,vendor,CARD-APPL,Apple Store,APL*ITUNES,CardSpend,Corporate card,1.0,2158.69,-2158.69,USD,1.0,-2158.69,CARD-202301,card_spend,Corporate card — Apple Store,,,,,
T0000003,2023-01-17,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00001,Ionic Freight Co,Ionic Freight Co,API,Overage,1686.0,0.02,33.72,USD,1.0,33.72,INV-202301-00001,usage,Metered API overage,SMB,NA,Energy,Starter,monthly
T0000011,2023-01-17,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00003,Thicket Networks SA,Thicket Networks SA,API,Overage,1622.0,0.02,34.84,EUR,1.0741,32.44,INV-202301-00003,usage,Metered API overage,SMB,EMEA,Gaming,Pro,monthly
T0000138,2023-01-17,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00129,Wexford Interactive GmbH,Wexford Interactive GmbH,API,Overage,236.0,0.02,4.71,USD,1.0,4.71,INV-202301-00129,usage,Metered API overage,SMB,NA,Manufacturing,Pro,monthly
T0000157,2023-01-17,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00143,Fenwick Health GmbH,Fenwick Health GmbH,API,Overage,2122.0,0.02,42.44,USD,1.0,42.44,INV-202301-00143,usage,Metered API overage,SMB,NA,Energy,Pro,monthly
T0000553,2023-01-17,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00583,Vertex Analytics Co,Vertex Analytics Co,API,Overage,144.0,0.02,3.08,EUR,1.0741,2.87,INV-202301-00583,usage,Metered API overage,SMB,EMEA,Logistics,Starter,monthly
T0000610,2023-01-17,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00643,Cardinal Collective GmbH,Cardinal Collective GmbH,API,Overage,6031.0,0.02,129.56,EUR,1.0741,120.62,INV-202301-00643,usage,Metered API overage,SMB,EMEA,Energy,Enterprise,monthly
E0000018,2023-01-18,2023-01,2023-01,6050,Travel & Events,opex,vendor,V0019,Navan Travel,NAVAN IRELAND SARL,Travel,Travel,1.0,27610.6,-27610.6,USD,1.0,-27610.6,BILL-202301-V0019,recurring_spend,Navan Travel — monthly,,,,,
E0000022,2023-01-18,2023-01,2023-01,6050,Travel & Events,opex,vendor,CARD-UBER,Uber,UBER TRIP HELP.UBER.C,CardSpend,Corporate card,1.0,670.02,-670.02,USD,1.0,-670.02,CARD-202301,card_spend,Corporate card — Uber,,,,,
E0000023,2023-01-18,2023-01,2023-01,6020,Software & Tools,opex,vendor,CARD-GITH,GitHub,MSFT*GITHUB,CardSpend,Corporate card,1.0,206.2,-206.2,USD,1.0,-206.2,CARD-202301,card_spend,Corporate card — GitHub,,,,,
E0000064,2023-01-18,2023-01,2023-01,6020,Software & Tools,opex,vendor,CARD-GITH,GitHub,GITHUB *ENTERPRISE,CardSpend,Corporate card,1.0,463.25,-463.25,USD,1.0,-463.25,CARD-202301,card_spend,Corporate card — GitHub,,,,,
E0000086,2023-01-18,2023-01,2023-01,6060,Facilities,opex,vendor,CARD-DOOR,DoorDash,DD *DOORDASH TEAM,CardSpend,Corporate card,1.0,82.47,-82.47,USD,1.0,-82.47,CARD-202301,card_spend,Corporate card — DoorDash,,,,,
E0000089,2023-01-18,2023-01,2023-01,6020,Software & Tools,opex,vendor,CARD-SLAC,Slack Technologies,SLACK TECHNOLOGIES,CardSpend,Corporate card,1.0,566.25,-566.25,USD,1.0,-566.25,CARD-202301,card_spend,Corporate card — Slack Technologies,,,,,
E0000101,2023-01-18,2023-01,2023-01,6050,Travel & Events,opex,vendor,CARD-DELT,Delta Air Lines,DELTA AIRLINES ATL,CardSpend,Corporate card,1.0,866.83,-866.83,USD,1.0,-866.83,CARD-202301,card_spend,Corporate card — Delta Air Lines,,,,,
T0000428,2023-01-18,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00429,Palisade Analytics GmbH,Palisade Analytics GmbH,API,Overage,3335.0,0.02,66.71,USD,1.0,66.71,INV-202301-00429,usage,Metered API overage,Mid-Market,NA,Media,Starter,monthly
T0000465,2023-01-18,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00482,Juniper Capital GmbH,Juniper Capital GmbH,API,Overage,446.0,0.02,8.92,USD,1.0,8.92,INV-202301-00482,usage,Metered API overage,Mid-Market,NA,Logistics,Starter,annual
T0000587,2023-01-18,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00627,Pioneer Holdings Ltd,Pioneer Holdings Ltd,API,Overage,20029.0,0.02,400.58,USD,1.0,400.58,INV-202301-00627,usage,Metered API overage,Mid-Market,NA,Fintech,Pro,monthly
E0000002,2023-01-19,2023-01,2023-01,5000,Hosting & Infrastructure,cogs,vendor,V0002,Cloudflare,CLOUDFLARE,Cloud,Cloud,1.0,6451.92,-6451.92,USD,1.0,-6451.92,BILL-202301-V0002,recurring_spend,Cloudflare — monthly,,,,,
E0000041,2023-01-19,2023-01,2023-01,6060,Facilities,opex,vendor,CARD-DOOR,DoorDash,DD *DOORDASH TEAM,CardSpend,Corporate card,1.0,392.74,-392.74,USD,1.0,-392.74,CARD-202301,card_spend,Corporate card — DoorDash,,,,,
E0000052,2023-01-19,2023-01,2023-01,6020,Software & Tools,opex,vendor,CARD-APPL,Apple Store,APPLE STORE R123,CardSpend,Corporate card,1.0,2881.31,-2881.31,USD,1.0,-2881.31,CARD-202301,card_spend,Corporate card — Apple Store,,,,,
E0000054,2023-01-19,2023-01,2023-01,6050,Travel & Events,opex,vendor,CARD-MARR,Marriott Hotels,MARRIOTT INTL 4471,CardSpend,Corporate card,1.0,1453.24,-1453.24,USD,1.0,-1453.24,CARD-202301,card_spend,Corporate card — Marriott Hotels,,,,,
E0000069,2023-01-19,2023-01,2023-01,6030,Marketing,opex,vendor,CARD-META,Meta Ads,META PLATFORMS ADS,CardSpend,Corporate card,1.0,1199.46,-1199.46,USD,1.0,-1199.46,CARD-202301,card_spend,Corporate card — Meta Ads,,,,,
T0000122,2023-01-19,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00106,Vertex Works LLC,Vertex Works LLC,API,Overage,4386.0,0.02,87.72,USD,1.0,87.72,INV-202301-00106,usage,Metered API overage,SMB,NA,Retail,Pro,monthly
T0000290,2023-01-19,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00312,Drayton Analytics LLC,Drayton Analytics LLC,API,Overage,980.0,0.02,19.6,USD,1.0,19.6,INV-202301-00312,usage,Metered API overage,SMB,NA,Real Estate,Starter,monthly
T0000332,2023-01-19,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00344,Basalt Labs SA,Basalt Labs SA,API,Overage,4534.0,0.02,90.69,USD,1.0,90.69,INV-202301-00344,usage,Metered API overage,Mid-Market,NA,Gaming,Business,annual
T0000339,2023-01-19,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00357,Basalt Analytics GmbH,Basalt Analytics GmbH,API,Overage,3124.0,0.02,67.11,EUR,1.0741,62.48,INV-202301-00357,usage,Metered API overage,SMB,EMEA,Manufacturing,Business,monthly
T0000353,2023-01-19,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00363,Vertex Data LLC,Vertex Data LLC,API,Overage,18050.0,0.02,361.0,USD,1.0,361.0,INV-202301-00363,usage,Metered API overage,Mid-Market,NA,Manufacturing,Pro,annual
T0000390,2023-01-19,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00401,Larkin Health PLC,Larkin Health PLC,API,Overage,1466.0,0.02,31.5,EUR,1.0741,29.32,INV-202301-00401,usage,Metered API overage,SMB,EMEA,Real Estate,Pro,monthly
E0000008,2023-01-20,2023-01,2023-01,6000,Payroll,opex,vendor,V0007,Gusto Payroll,GUSTO PAYROLL PMT XQPM,Payroll,Payroll,1.0,188676.92,-188676.92,USD,1.0,-188676.92,BILL-202301-V0007,payroll_run,Gusto Payroll — biweekly payroll run 2023-01-20,,,,,
E0000031,2023-01-20,2023-01,2023-01,6060,Facilities,opex,vendor,CARD-DOOR,DoorDash,DD *DOORDASH TEAM,CardSpend,Corporate card,1.0,1208.01,-1208.01,USD,1.0,-1208.01,CARD-202301,card_spend,Corporate card — DoorDash,,,,,
E0000057,2023-01-20,2023-01,2023-01,6050,Travel & Events,opex,vendor,CARD-UBER,Uber,UBER TRIP HELP.UBER.C,CardSpend,Corporate card,1.0,703.98,-703.98,USD,1.0,-703.98,CARD-202301,card_spend,Corporate card — Uber,,,,,
E0000070,2023-01-20,2023-01,2023-01,6020,Software & Tools,opex,vendor,CARD-GITH,GitHub,GITHUB.COM,CardSpend,Corporate card,1.0,612.91,-612.91,USD,1.0,-612.91,CARD-202301,card_spend,Corporate card — GitHub,,,,,
T0000032,2023-01-20,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00015,Norwood Solutions Inc,Norwood Solutions Inc,API,Overage,10178.0,0.02,203.56,USD,1.0,203.56,INV-202301-00015,usage,Metered API overage,SMB,APAC,Energy,Business,annual
T0000053,2023-01-20,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00033,Norwood Capital LLC,Norwood Capital LLC,API,Overage,3885.0,0.02,77.71,USD,1.0,77.71,INV-202301-00033,usage,Metered API overage,SMB,NA,Manufacturing,Pro,monthly
T0000111,2023-01-20,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00101,Norwood Data Ltd,Norwood Data Ltd,API,Overage,604.0,0.02,12.97,EUR,1.0741,12.07,INV-202301-00101,usage,Metered API overage,SMB,EMEA,Energy,Business,monthly
T0000201,2023-01-20,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00198,Thicket Group Co,Thicket Group Co,API,Overage,5284.0,0.02,105.69,USD,1.0,105.69,INV-202301-00198,usage,Metered API overage,Mid-Market,NA,Energy,Business,monthly
T0000422,2023-01-20,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00427,Halcyon Capital Co,Halcyon Capital Co,API,Overage,543.0,0.02,10.85,USD,1.0,10.85,INV-202301-00427,usage,Metered API overage,SMB,NA,Energy,Starter,monthly
T0000496,2023-01-20,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00530,Vertex Collective Corp,Vertex Collective Corp,API,Overage,1246.0,0.02,24.92,USD,1.0,24.92,INV-202301-00530,usage,Metered API overage,SMB,NA,Energy,Pro,monthly
T0000509,2023-01-20,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00545,Juniper Systems PLC,Juniper Systems PLC,API,Overage,70819.0,0.02,1416.38,USD,1.0,1416.38,INV-202301-00545,usage,Metered API overage,Enterprise,NA,Manufacturing,Pro,annual
T0000612,2023-01-20,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00644,Vertex Logic LLC,Vertex Logic LLC,API,Overage,3843.0,0.02,76.86,USD,1.0,76.86,INV-202301-00644,usage,Metered API overage,Mid-Market,APAC,Logistics,Starter,annual
E0000042,2023-01-23,2023-01,2023-01,6030,Marketing,opex,vendor,CARD-META,Meta Ads,FB *ADS 8812,CardSpend,Corporate card,1.0,354.6,-354.6,USD,1.0,-354.6,CARD-202301,card_spend,Corporate card — Meta Ads,,,,,
E0000048,2023-01-23,2023-01,2023-01,6050,Travel & Events,opex,vendor,CARD-MARR,Marriott Hotels,MARRIOTT INTL 4471,CardSpend,Corporate card,1.0,271.09,-271.09,USD,1.0,-271.09,CARD-202301,card_spend,Corporate card — Marriott Hotels,,,,,
E0000080,2023-01-23,2023-01,2023-01,6050,Travel & Events,opex,vendor,CARD-MARR,Marriott Hotels,COURTYARD BY MARRIOTT,CardSpend,Corporate card,1.0,592.16,-592.16,USD,1.0,-592.16,CARD-202301,card_spend,Corporate card — Marriott Hotels,,,,,
E0000100,2023-01-23,2023-01,2023-01,6050,Travel & Events,opex,vendor,CARD-DELT,Delta Air Lines,DL*AIR 006,CardSpend,Corporate card,1.0,2340.89,-2340.89,USD,1.0,-2340.89,CARD-202301,card_spend,Corporate card — Delta Air Lines,,,,,
E0000105,2023-01-23,2023-01,2023-01,6020,Software & Tools,opex,vendor,CARD-SLAC,Slack Technologies,SALESFORCE*SLACK,CardSpend,Corporate card,1.0,2243.22,-2243.22,USD,1.0,-2243.22,CARD-202301,card_spend,Corporate card — Slack Technologies,,,,,
T0000109,2023-01-23,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00099,Yarrow Collective Co,Yarrow Collective Co,API,Overage,793.0,0.02,15.86,USD,1.0,15.86,INV-202301-00099,usage,Metered API overage,SMB,APAC,Retail,Pro,monthly
T0000302,2023-01-23,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00322,Vertex Labs Co,Vertex Labs Co,API,Overage,2931.0,0.02,58.63,USD,1.0,58.63,INV-202301-00322,usage,Metered API overage,SMB,NA,Fintech,Starter,monthly
T0000563,2023-01-23,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00598,Juniper Logic Corp,Juniper Logic Corp,API,Overage,2803.0,0.02,60.22,EUR,1.0741,56.07,INV-202301-00598,usage,Metered API overage,Mid-Market,EMEA,Education,Starter,monthly
E0000019,2023-01-24,2023-01,2023-01,6050,Travel & Events,opex,vendor,V0020,Freeman Expositions,FREEMAN EXPOSITIONS PMT GK95,Events,Events,1.0,65503.88,-65503.88,USD,1.0,-65503.88,BILL-202301-V0020,variable_spend,Freeman Expositions — project invoice,,,,,
E0000049,2023-01-24,2023-01,2023-01,6020,Software & Tools,opex,vendor,CARD-OPEN,OpenAI,OPENAI *CHATGPT,CardSpend,Corporate card,1.0,159.97,-159.97,USD,1.0,-159.97,CARD-202301,card_spend,Corporate card — OpenAI,,,,,
E0000085,2023-01-24,2023-01,2023-01,6020,Software & Tools,opex,vendor,CARD-SLAC,Slack Technologies,SLACK TECHNOLOGIES,CardSpend,Corporate card,1.0,227.57,-227.57,USD,1.0,-227.57,CARD-202301,card_spend,Corporate card — Slack Technologies,,,,,
E0000092,2023-01-24,2023-01,2023-01,6030,Marketing,opex,vendor,CARD-META,Meta Ads,FB *ADS 8812,CardSpend,Corporate card,1.0,2191.77,-2191.77,USD,1.0,-2191.77,CARD-202301,card_spend,Corporate card — Meta Ads,,,,,
T0000007,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00003,Thicket Networks SA,Thicket Networks SA,CORE,Core Platform,8.0,37.9176,325.82,EUR,1.0741,303.34,INV-202301-00003,subscription,Core Platform — Jan 2023,SMB,EMEA,Gaming,Pro,monthly
T0000008,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00003,Thicket Networks SA,Thicket Networks SA,ANALYTICS,Analytics Add-on,6.85,11.3753,83.69,EUR,1.0741,77.92,INV-202301-00003,subscription,Analytics Add-on — Jan 2023,SMB,EMEA,Gaming,Pro,monthly
T0000009,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00003,Thicket Networks SA,Thicket Networks SA,SEC,Security Suite,5.14,17.0629,94.2,EUR,1.0741,87.7,INV-202301-00003,subscription,Security Suite — Jan 2023,SMB,EMEA,Gaming,Pro,monthly
T0000010,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00003,Thicket Networks SA,Thicket Networks SA,API,API Gateway,5.48,8.3419,49.1,EUR,1.0741,45.71,INV-202301-00003,subscription,API Gateway — Jan 2023,SMB,EMEA,Gaming,Pro,monthly
T0000049,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00029,Arden Health Ltd,Arden Health Ltd,CORE,Core Platform,8.0,15.6672,125.34,USD,1.0,125.34,INV-202301-00029,subscription,Core Platform — Jan 2023,SMB,NA,Logistics,Starter,monthly
T0000070,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00059,Mosaic Holdings SA,Mosaic Holdings SA,CORE,Core Platform,434.0,29.9922,13016.61,USD,1.0,13016.61,INV-202301-00059,subscription,Core Platform — Jan 2023,Enterprise,NA,Gaming,Pro,annual
T0000071,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00059,Mosaic Holdings SA,Mosaic Holdings SA,SEC,Security Suite,342.89,13.4965,4627.81,USD,1.0,4627.81,INV-202301-00059,subscription,Security Suite — Jan 2023,Enterprise,NA,Gaming,Pro,annual
T0000072,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00059,Mosaic Holdings SA,Mosaic Holdings SA,API,API Gateway,324.3,6.5983,2139.83,USD,1.0,2139.83,INV-202301-00059,subscription,API Gateway — Jan 2023,Enterprise,NA,Gaming,Pro,annual
T0000089,2023-01-24,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00078,Ionic Networks PLC,Ionic Networks PLC,API,Overage,827.0,0.02,16.53,USD,1.0,16.53,INV-202301-00078,usage,Metered API overage,SMB,APAC,Fintech,Business,monthly
T0000101,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00089,Umbra Holdings PLC,Umbra Holdings PLC,CORE,Core Platform,2.0,17.5662,37.74,EUR,1.0741,35.13,INV-202301-00089,subscription,Core Platform — Jan 2023,SMB,EMEA,Energy,Starter,annual
T0000115,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00105,Zephyr Works Corp,Zephyr Works Corp,CORE,Core Platform,130.0,36.9936,4809.17,USD,1.0,4809.17,INV-202301-00105,subscription,Core Platform — Jan 2023,Mid-Market,NA,Logistics,Pro,annual
T0000116,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00105,Zephyr Works Corp,Zephyr Works Corp,ANALYTICS,Analytics Add-on,84.62,11.0981,939.12,USD,1.0,939.12,INV-202301-00105,subscription,Analytics Add-on — Jan 2023,Mid-Market,NA,Logistics,Pro,annual
T0000117,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00105,Zephyr Works Corp,Zephyr Works Corp,SEC,Security Suite,73.98,16.6471,1231.55,USD,1.0,1231.55,INV-202301-00105,subscription,Security Suite — Jan 2023,Mid-Market,NA,Logistics,Pro,annual
T0000123,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00112,Cobalt Partners Ltd,Cobalt Partners Ltd,CORE,Core Platform,142.0,16.3944,2328.0,USD,1.0,2328.0,INV-202301-00112,subscription,Core Platform — Jan 2023,Mid-Market,NA,Gaming,Starter,monthly
T0000124,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00112,Cobalt Partners Ltd,Cobalt Partners Ltd,ANALYTICS,Analytics Add-on,98.07,4.9183,482.34,USD,1.0,482.34,INV-202301-00112,subscription,Analytics Add-on — Jan 2023,Mid-Market,NA,Gaming,Starter,monthly
T0000125,2023-01-24,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00112,Cobalt Partners Ltd,Cobalt Partners Ltd,API,Overage,6462.0,0.02,129.24,USD,1.0,129.24,INV-202301-00112,usage,Metered API overage,Mid-Market,NA,Gaming,Starter,monthly
T0000131,2023-01-24,2023-01,2023-01,4010,Usage Revenue,revenue,customer,C00119,Ionic Logic LLC,Ionic Logic LLC,API,Overage,1828.0,0.02,36.56,USD,1.0,36.56,INV-202301-00119,usage,Metered API overage,SMB,APAC,Manufacturing,Pro,annual
T0000133,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00128,Meridian Group GmbH,Meridian Group GmbH,CORE,Core Platform,26.0,16.5222,461.41,EUR,1.0741,429.58,INV-202301-00128,subscription,Core Platform — Jan 2023,SMB,EMEA,Healthcare,Starter,monthly
T0000139,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00130,Rowan Health LLC,Rowan Health LLC,CORE,Core Platform,2.0,16.9416,33.88,USD,1.0,33.88,INV-202301-00130,subscription,Core Platform — Jan 2023,SMB,NA,Fintech,Starter,monthly
T0000144,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00135,Thicket Robotics LLC,Thicket Robotics LLC,CORE,Core Platform,166.0,35.8848,6398.28,EUR,1.0741,5956.88,INV-202301-00135,subscription,Core Platform — Jan 2023,Enterprise,EMEA,Media,Pro,annual
T0000150,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00139,Quarry Capital LLC,Quarry Capital LLC,CORE,Core Platform,2.0,134.6625,269.32,USD,1.0,269.32,INV-202301-00139,subscription,Core Platform — Jan 2023,SMB,NA,Logistics,Enterprise,monthly
T0000151,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00139,Quarry Capital LLC,Quarry Capital LLC,ANALYTICS,Analytics Add-on,1.29,40.3987,52.11,USD,1.0,52.11,INV-202301-00139,subscription,Analytics Add-on — Jan 2023,SMB,NA,Logistics,Enterprise,monthly
T0000152,2023-01-24,2023-01,2023-01,4000,Subscription Revenue,revenue,customer,C00139,Quarry Capital LLC,Quarry Capital LLC,API,API Gateway,1.81,29.6258,53.62,USD,1.0,53.62,INV-202301-00139,subscription,API Gateway — Jan 2023,SMB,NA,Logistics,Enterprise,monthly
